id;orderNumber;responsiblePerson;healthCareDistrict;vaccine;injections;arrived
07be6efd-f3c2-4345-8844-789489c1d9ee;1787;Rene Koskelo;TYKS;Antiqua;4;2021-01-04T18:56:19.671896Z
05ddb792-5858-4c26-87b9-639737689ef1;1790;Juhani Sauli;HYKS;Antiqua;4;2021-03-06T10:15:36.671927Z
6bd7a91b-0c04-4835-8d99-153a773dacfc;1791;Riku Koskimies;HYKS;Antiqua;4;2021-04-05T18:17:00.671938Z
d93b205d-80e1-4c1d-9e84-94c1a239527d;1793;Arto Väisälä;TYKS;Antiqua;4;2021-01-05T04:57:36.671962Z
a8df5804-1f49-4346-8387-f13863f73eee;1800;Ohto Hirvensalo;KYS;Antiqua;4;2021-01-09T09:10:13.672036Z
06b88459-cad7-4cfb-96fb-e4ab92a68a8f;1802;Petteri Kaarnakari;KYS;Antiqua;4;2021-03-12T05:16:39.672056Z
06ff76f1-5405-4d17-b6e2-ec4fac515a3a;1803;Henri Holma;HYKS;Antiqua;4;2021-01-31T12:05:45.672067Z
eed9de24-4fe0-486a-901b-722b04ccc0f7;1805;Keimo Wiherheimo;HYKS;Antiqua;4;2021-03-25T14:22:34.672088Z
e766ebc2-93fa-4095-92fd-64290f3f1e72;1808;Aleksi Saalas;HYKS;Antiqua;4;2021-03-29T09:00:09.672119Z
0d9b87d5-35ca-45c2-a8bc-686d63fd888f;1809;Sara Vanni;KYS;Antiqua;4;2021-03-23T06:38:55.672129Z
870fc630-779b-4034-aec5-0074868a6e6a;1810;Pentti Almi;HYKS;Antiqua;4;2021-01-20T11:35:43.672139Z
d3820ea1-fc55-4cf4-9661-ab8d59777041;1812;Pentti Tuomas-Kettunen;HYKS;Antiqua;4;2021-02-20T05:58:52.672159Z
d4d5afa9-3ef0-43c0-962e-6867ef9f16df;1813;Jasmin Tulikoura;HYKS;Antiqua;4;2021-01-15T06:55:42.672169Z
31a94841-a22d-42b2-9b22-b705a3edb5e0;1814;Eerik Kuusi;HYKS;Antiqua;4;2021-02-09T02:11:53.672179Z
eb1f6530-0641-4992-9bc0-66c955541f3d;1822;Niila Savonjousi;HYKS;Antiqua;4;2021-01-23T06:55:03.672262Z
cce8f884-a59e-4e66-b62c-046ed4265a52;1824;Ano Sortta;TYKS;Antiqua;4;2021-02-17T12:54:48.672283Z
16783b95-35ab-416e-a659-368e357a69a6;1826;Paavali Sarva;HYKS;Antiqua;4;2021-02-21T20:31:49.672310Z
f354b25f-855d-4c5a-8617-c31eaa6d2d78;1829;Aili Tunkelo;KYS;Antiqua;4;2021-01-18T13:36:18.672341Z
02129e23-1551-490f-ae4a-8aeab0080322;1830;Niklas Suviranta;HYKS;Antiqua;4;2021-02-25T21:30:53.672351Z
ed778d92-7947-425e-922b-9f197e659cac;1834;Krista Palojärvi;HYKS;Antiqua;4;2021-01-16T21:06:59.672391Z
b1cf3f0f-9124-4211-aed0-77ce11777b33;1836;Ossi Vuorenjuuri;TYKS;Antiqua;4;2021-03-17T04:17:24.672411Z
a13cd5ad-f1ac-47b9-baa9-444ce0c25673;1837;Elmi Helo;KYS;Antiqua;4;2021-02-05T05:16:27.672422Z
9450df90-df87-4675-adb7-562e8d99a997;1839;Aappo Wuorenrinne;TAYS;Antiqua;4;2021-02-26T14:40:38.672443Z
6ff2f8d3-172a-4e68-925b-28966a6b71d0;1840;Elisa Svento;HYKS;Antiqua;4;2021-02-28T04:02:18.672453Z
f6d2b470-1afd-4be1-8692-8de56418554f;1841;Ainikki Vanni;HYKS;Antiqua;4;2021-03-28T17:59:24.672463Z
1f3beaad-02a0-4b16-9121-9a32b1d0a405;1844;Severi Reenkola;HYKS;Antiqua;4;2021-02-27T21:42:03.672494Z
4f01b306-f5df-4f13-bcdc-8771de1e0a2c;1845;Eeva Hattara;HYKS;Antiqua;4;2021-01-08T09:25:27.672504Z
c316f7cf-de46-4211-9213-b60068b83e22;1849;Henna Yrjö-Koskinen;TYKS;Antiqua;4;2021-04-02T07:37:18.672546Z
53818b0d-8fd9-401b-8c2a-a4c0a46431af;1850;Julia Vuorjoki;TYKS;Antiqua;4;2021-03-09T12:53:23.672557Z
4e481c1e-2ff5-41fc-a718-fab4f60e54a4;1855;Mervi Tarjanne;TYKS;Antiqua;4;2021-04-12T10:41:40.672612Z
621d1a56-e2f7-4ad8-88e9-dc4bf624df5b;1856;Erin Jousi;KYS;Antiqua;4;2021-01-12T06:03:31.672623Z
e3e2a967-05f9-479f-a364-95a9deb75153;1858;Laura Jousi;OYS;Antiqua;4;2021-01-21T14:06:49.672647Z
9ad1f5e0-a037-4f08-8d31-b8854ce5b2ea;1861;Yrjänä Niini;TAYS;Antiqua;4;2021-01-30T17:01:31.672678Z
6deadad7-ac90-4a49-958a-9751cb56b88d;1862;Sarita Almi;KYS;Antiqua;4;2021-03-10T03:19:45.672688Z
c7d6d496-364c-4e25-8cbe-7066d2a0ea5d;1863;Venla Arajärvi;TYKS;Antiqua;4;2021-01-19T09:15:07.672699Z
31aa1821-9867-44cf-96c6-63606b0553a9;1866;Timi Puro;HYKS;Antiqua;4;2021-01-08T06:32:18.672731Z
eefe9ffc-c037-4fa6-b932-e0217ad9a0cd;1868;Jouni Saarimaa;TAYS;Antiqua;4;2021-04-07T08:03:27.672751Z
927a97dd-9503-4f2b-b8ef-f3d7e8f58ab2;1869;Juuso Leikola;OYS;Antiqua;4;2021-01-03T08:28:41.672768Z
98053d94-9b19-42ea-80ab-5e6b4fdfbb2b;1870;Alli Sarkia;HYKS;Antiqua;4;2021-02-03T00:05:01.672787Z
ef40f09e-2eee-4538-bb7e-18df64a9eb4f;1878;Riitta Kataja;OYS;Antiqua;4;2021-04-01T01:37:05.672874Z
fd97cefe-57da-4258-ad24-9cbd9c0f9ce6;1883;Sini Nuorvala;KYS;Antiqua;4;2021-03-16T01:03:32.672928Z
9bd12ac5-9bbc-4e29-81e6-3099e3376899;1884;Mirja Waris;OYS;Antiqua;4;2021-03-15T06:34:11.672939Z
0eed82a8-a612-4f7e-b5ef-1a62e101932f;1886;Jami Näre;TAYS;Antiqua;4;2021-04-08T23:51:09.672961Z
c87be56d-8a60-45e9-a9c3-5b8052ea8133;1888;Joosef Ilves;TAYS;Antiqua;4;2021-03-10T14:02:35.672981Z
cfa3eca7-5699-4dca-bf88-0fc8f3775dac;1891;Fiona Nuorteva;KYS;Antiqua;4;2021-01-24T19:47:50.673019Z
2a45b468-0fda-47e1-9410-6bf4781ff13e;1893;Hanna Ylänne;HYKS;Antiqua;4;2021-04-12T07:34:25.673040Z
841d6676-af6c-4cc3-80a1-6fcd36b3838f;1902;Jenni Näre;KYS;Antiqua;4;2021-01-14T17:23:08.673132Z
1ff570f0-06ea-4c04-ba49-89b3e0204204;1905;Emilia Mannio;KYS;Antiqua;4;2021-04-04T01:26:54.673164Z
9894b536-80ae-4526-9129-7b4aa01070ad;1907;Markku Almi;TAYS;Antiqua;4;2021-03-09T12:34:59.673187Z
6da602bd-f0e5-4fcd-97ab-e57b4df5f79e;1909;Pinja Reenpää;KYS;Antiqua;4;2021-02-08T09:24:53.673209Z
42c0b05b-2bbc-4dce-a984-690c98266bf9;1914;Reijo Wilkama;HYKS;Antiqua;4;2021-04-03T18:02:38.673261Z
e184aa30-4fb9-4f26-80d4-8c1915ed8692;1926;Jami Kalha;HYKS;Antiqua;4;2021-02-23T07:26:41.673406Z
eb668053-193d-41f4-ad98-7725876609e7;1933;Severi Välikangas;HYKS;Antiqua;4;2021-02-18T01:41:09.673477Z
3c3d77e4-4f24-4fd3-a801-10b70a99028f;1934;Saini Kivikoski;HYKS;Antiqua;4;2021-02-27T06:59:20.673487Z
1a415773-fce6-4f66-841c-967c342603eb;1935;Joona Jalavisto;HYKS;Antiqua;4;2021-02-17T19:32:47.673496Z
c8484fa4-1b19-48ec-ad77-926ec39e7daf;1939;Tarja Salmenoja;OYS;Antiqua;4;2021-01-17T05:59:27.673537Z
23398777-52b6-426f-be3d-a0ad7a0e9788;1941;Fiona Päivänsalo;OYS;Antiqua;4;2021-03-22T01:30:45.673557Z
78e2210c-dd5d-4f2e-b9d2-c4fd64a7dd01;1943;Patrik Linnala;OYS;Antiqua;4;2021-02-24T05:52:20.673578Z
3f77e48c-6370-4e4e-a737-1b854e8a696f;1946;Eerikki Siilasvuo;HYKS;Antiqua;4;2021-03-04T02:56:37.673609Z
560f4457-af71-4c2b-b21d-6047832a3806;1949;Elina Aho;KYS;Antiqua;4;2021-03-02T08:55:06.673638Z
fbc70ceb-3f2d-4bc6-b29e-924a4f33eb72;1950;Martti Saarnio;TYKS;Antiqua;4;2021-02-24T12:33:10.673648Z
95d44b58-1820-4e83-8d25-4c561247a312;1951;Elna Waltari;TAYS;Antiqua;4;2021-04-01T09:11:32.673659Z
a73552ea-330e-4540-a22a-772e1a03efe0;1952;Seppo Sirpo;TAYS;Antiqua;4;2021-01-28T18:55:27.673669Z
2265494d-bc40-47fa-a7c7-a0b1411ca120;1954;Miia Mela;TAYS;Antiqua;4;2021-01-04T16:46:33.673694Z
7f1dba03-e4a0-474b-85e2-deba61896d71;1955;Markus Tuuliluoto;KYS;Antiqua;4;2021-01-25T08:24:01.673705Z
c757c894-c33e-4d5c-bd7f-0daf90826e44;1958;Juliaana Sarkia;OYS;Antiqua;4;2021-01-28T02:59:08.673735Z
308afbc2-233b-4029-85f7-655bd278b2c4;1959;Urho Wuorenheimo;TYKS;Antiqua;4;2021-03-15T16:41:07.673746Z
4ebc5782-a71a-4ab4-b5be-d025caac3a0a;1962;Sylvester Ahjopalo;OYS;Antiqua;4;2021-01-08T04:41:43.673777Z
4665a4b2-33fc-40cb-8610-c9c16008ee21;1964;Miia Ahtisaari;HYKS;Antiqua;4;2021-01-25T21:49:59.673797Z
30fc78ba-3120-4de7-afb6-a73c767b6305;1965;Martta Arajärvi;KYS;Antiqua;4;2021-01-31T04:25:09.673807Z
db8210bb-4a5c-44ee-ba2f-4b85b9b2bca0;1966;Martta Linnala;TYKS;Antiqua;4;2021-01-29T06:25:00.673817Z
50c57617-55b1-43a7-a66a-faf1eca780ba;1967;Hermanni Orasmaa;HYKS;Antiqua;4;2021-03-29T02:57:11.673828Z
c57b68b9-6696-44fa-97a9-88e99c165a17;1968;Marko Ahtovuo;TYKS;Antiqua;4;2021-03-09T12:50:06.673838Z
f29f179a-736b-4060-a78b-324aac99fef6;1973;Erja Harva;TYKS;Antiqua;4;2021-04-06T10:05:12.673891Z
37b5071b-f870-4f47-a766-3e47a8375229;1974;Tahvo Ilves;HYKS;Antiqua;4;2021-02-14T06:07:48.673902Z
f185f4fa-0246-4d15-a863-75b3aa7eba9c;1977;Vaula Korpijaakko;OYS;Antiqua;4;2021-01-05T12:55:20.673932Z
549e40fa-7fcf-4619-9c91-3b8e1f04105c;1979;Elma Ritavuori;HYKS;Antiqua;4;2021-03-18T21:12:11.673954Z
e9da21ff-4675-42f0-9955-edcd0a842362;1982;Tilda Puroma;OYS;Antiqua;4;2021-02-25T12:16:38.673984Z
ed8ef68d-4245-44a7-914b-392c5e5db0e3;1985;Taina Airisto;HYKS;Antiqua;4;2021-01-10T10:37:55.674028Z
cd2a23e4-4eff-4afd-ab2d-111fd118e8d1;1992;Sari Korpijaakko;TAYS;Antiqua;4;2021-03-10T06:57:46.674098Z
9a012f37-599a-4f5c-9217-1d7294ec4ffe;1998;Saimi Apajalahti;KYS;Antiqua;4;2021-01-03T16:47:33.674161Z
02bdc3b0-b945-4c73-93a4-fae435b797ad;2000;Tyyni Paasikivi;KYS;Antiqua;4;2021-02-25T15:42:13.674181Z
0aa1142d-10f2-462b-836a-3ecadc8c7311;2001;Pirjo Linkola;TYKS;Antiqua;4;2021-03-27T05:44:18.674191Z
0f3ce482-32f6-4377-be93-67e54d0edf99;2003;Tauno Vähäkallio;HYKS;Antiqua;4;2021-01-20T04:46:25.674212Z
7ce32249-be8d-4cd9-8c83-ad928d2fefc3;2004;Pirita Rautavaara;TYKS;Antiqua;4;2021-03-10T15:16:06.674222Z
f6fd2637-c61a-4c18-9dd3-a77bf328692a;2006;Venla Arni;TAYS;Antiqua;4;2021-02-25T05:02:48.674243Z
cf1cf8ca-281a-4fcc-acaa-7c1b87d8ea1e;2018;Saaga Leppo;HYKS;Antiqua;4;2021-04-09T00:34:02.674372Z
24abeee6-4078-40b4-9a96-e21c0875fdb6;2021;Urho Muroma;OYS;Antiqua;4;2021-03-02T11:11:45.674401Z
7617e190-6141-4aef-a4cd-c95636cd42c5;2023;Teo Koskelo;KYS;Antiqua;4;2021-03-24T07:28:07.674422Z
7a199d30-b260-4d81-a12f-949971565bcf;2035;Armas Kivikoski;OYS;Antiqua;4;2021-03-15T23:42:37.674543Z
b2740409-ad77-4563-986e-02b863fe7e19;2036;Jori Ahtisaari;TAYS;Antiqua;4;2021-02-07T15:13:51.674553Z
7c4d8416-0d80-4a84-9479-a98cc5eb548d;2038;Minea Wennervirta;TYKS;Antiqua;4;2021-01-21T21:07:45.674573Z
dbe66328-00df-4155-b1e7-73eda22bb6bf;2044;Hemminki Koskenniemi;TYKS;Antiqua;4;2021-01-17T08:42:29.674634Z
bb6d2978-23cf-4aed-8e7f-c86898a1c32d;2048;Reija Ivalo;HYKS;Antiqua;4;2021-01-17T08:42:20.674675Z
63cc1d52-7239-40cb-84b8-155faec71d52;2052;Aappo Paalu;OYS;Antiqua;4;2021-02-10T20:42:54.674720Z
50cac8fe-c642-4cc2-b472-376c1ccfd4bf;2053;Aukusti Wallinmaa;HYKS;Antiqua;4;2021-03-17T08:38:43.674730Z
7559fc15-15a7-4d1c-ad57-4dcf6ccecc94;2064;Uoti Mannio;OYS;Antiqua;4;2021-03-19T15:08:51.674844Z
c7cfc183-106b-4c57-9e2c-d80e09a5700f;2067;Salomon Siloma;HYKS;Antiqua;4;2021-01-09T22:22:24.674874Z
ff186a24-3612-421b-9e21-7f322d939cac;2068;Sofia Paasivuori;HYKS;Antiqua;4;2021-03-18T02:07:26.674884Z
95325e6f-04d9-43ac-9d45-fa0f039c1939;2073;Julius Ahjopalo;TYKS;Antiqua;4;2021-02-20T19:59:19.674934Z
71c4db10-9439-4e76-aff6-6b7a993406a0;2080;Krista Nuorteva;TAYS;Antiqua;4;2021-02-08T20:00:20.675007Z
378deb45-bdc0-4263-a0bb-5a85794ae329;2081;Hans Saura;TYKS;Antiqua;4;2021-02-25T01:41:49.675022Z
8996f717-b0bd-4997-b176-e9df098b4e2c;2082;Alli Hainari;TYKS;Antiqua;4;2021-01-11T09:31:56.675033Z
47dcfcc7-8073-4dc0-96c1-4877431a29c1;2088;Alpo Järviluoma;HYKS;Antiqua;4;2021-03-27T23:12:59.675093Z
c6e044f0-15f6-42e4-856a-fa562584f737;2090;Sinikka Utsjoki;TYKS;Antiqua;4;2021-02-18T20:05:29.675114Z
2c9f89e8-6213-41be-bc77-c69a1e283ea7;2092;Salomon Harmaja;OYS;Antiqua;4;2021-03-19T08:05:40.675134Z
23b54a3a-cd8c-4ce8-835c-1ecdfc694c0a;2093;Sirpa Jousi;HYKS;Antiqua;4;2021-03-02T18:43:09.675144Z
ef556fce-1657-4a1a-868a-ecf35c34c66e;2101;Atte Vakio;KYS;Antiqua;4;2021-01-11T05:41:39.675237Z
d2fc3e3d-6080-4a35-865a-9a466b905111;2105;Ilma Wuorenheimo;KYS;Antiqua;4;2021-02-21T23:36:16.675276Z
19576bac-08c4-41ef-9b74-bb46b20858a1;2108;Virva Waltari;OYS;Antiqua;4;2021-04-03T15:44:53.675305Z
c1dcd72d-9666-44cd-9cf3-1ce0bcde2a0a;2109;Tero Koulumies;HYKS;Antiqua;4;2021-04-02T07:22:03.675315Z
c1af2215-c399-4b9d-b3ee-822a7db6be1b;2115;Frans Kaira;HYKS;Antiqua;4;2021-04-09T23:24:36.675378Z
e131c900-2528-4457-b708-245211fdded2;2118;Eero Palolampi;KYS;Antiqua;4;2021-02-28T13:27:32.675406Z
a75997ce-ed62-4009-950d-41d2ffee5e52;2119;Panu Vanni;TAYS;Antiqua;4;2021-04-07T15:16:19.675416Z
006d2edf-6799-4c4b-b002-444ebcd5d098;2121;Arsi Saura;OYS;Antiqua;4;2021-04-12T01:37:03.675437Z
9ca91121-5346-49d9-a4d9-4701ca22b9cf;2124;Janika Somerjoki;KYS;Antiqua;4;2021-03-21T00:53:01.675466Z
7f3a464b-338f-42d7-8d2f-e5ec72f6a508;2125;Juhani Asanti;TAYS;Antiqua;4;2021-04-07T13:56:54.675476Z
95730f89-0c13-4010-a52b-4d1611a43b52;2126;Anttoni Sola;TAYS;Antiqua;4;2021-04-04T00:02:49.675487Z
e3414014-f66f-4395-9939-31ceb4121f82;2134;Valtteri Jurkka;HYKS;Antiqua;4;2021-03-15T19:18:39.675565Z
55a04b36-5de5-4c1b-bcbd-54deb8332ca0;2135;Katri Helasvuo;TAYS;Antiqua;4;2021-02-02T03:39:57.675575Z
af676836-a21d-45b2-a103-2a6d9bc85141;2136;Olli Tuulio;HYKS;Antiqua;4;2021-02-22T16:39:37.675585Z
3bbc9877-32fa-489c-b45a-d13d1049b53a;2146;Otto Kannisto;TYKS;Antiqua;4;2021-01-15T00:45:23.675686Z
2f4c903f-76a9-4272-a787-d18ebdf14f90;2149;Hellä Ypyä;TAYS;Antiqua;4;2021-03-21T22:19:58.675746Z
4d71eb0d-1111-40d6-9858-649336c1f4c6;2150;Mette Almi;TYKS;Antiqua;4;2021-03-19T03:39:30.675757Z
370e31fa-6dd9-4933-8a3e-e5a758c73b68;2151;Jouni Kivekäs;OYS;Antiqua;4;2021-02-12T18:45:15.675767Z
348db937-0e56-43c1-be2c-3a61cb890857;2160;Daniel Jalanti;HYKS;Antiqua;4;2021-02-02T23:42:01.675856Z
7f765c92-5b3b-4ea0-afd8-11b81dc02316;2162;Eleonoora Aura;HYKS;Antiqua;4;2021-01-28T08:18:18.675876Z
befcc358-5b5c-4363-919c-e1d00acff4b9;2167;Hillevi Merikoski;TYKS;Antiqua;4;2021-02-13T18:34:58.675924Z
ad1508c5-17c0-4942-a1cd-3fc58d7f3164;2170;Ali Aario;HYKS;Antiqua;4;2021-01-14T10:32:03.675953Z
36fdc0e9-e9b0-464e-ad53-d78886247ea8;2172;Maila Jurkka;HYKS;Antiqua;4;2021-02-18T13:50:44.675972Z
5c690d5f-e838-4fc7-ab06-910cd067cd5c;2173;Kristian Harmaja;HYKS;Antiqua;4;2021-02-03T16:57:02.675981Z
1352fadb-71c1-488b-8926-840bba6be9db;2175;Oliver Sillanpää;TAYS;Antiqua;4;2021-01-27T18:36:32.676Z
93687626-0c82-4082-9f4e-18f980e0b0bb;2178;Joanna Harima;HYKS;Antiqua;4;2021-01-24T08:33:07.676035Z
5351b687-27f7-48c5-a410-64824ff52d4b;2180;Gabriel Laitakari;HYKS;Antiqua;4;2021-02-01T09:10:33.676054Z
f80912fa-d444-4b9a-9877-fd12d909a27b;2181;Martti Vakio;TYKS;Antiqua;4;2021-03-14T09:32:00.676063Z
f0ad2493-eda5-4a54-bfb0-c18e98b9e088;2182;Leo Ypyä;HYKS;Antiqua;4;2021-02-06T21:22:44.676073Z
ac2309d2-92a5-4430-9274-0502cd0bbadf;2185;Jarno Jalavisto;KYS;Antiqua;4;2021-03-22T01:02:33.676102Z
d06dc184-741e-4a51-816b-a4111bbfe516;2186;Paavo Alkio;HYKS;Antiqua;4;2021-01-17T06:09:03.676112Z
18661bbe-1be9-4c42-b778-f6a1685b5aaf;2192;Kaarlo Tunkelo;HYKS;Antiqua;4;2021-04-11T21:00:47.676171Z
b4f2ec3c-e09c-4eef-bf64-f58dc319fcaa;2194;Inari Harki;OYS;Antiqua;4;2021-03-17T08:27:01.676191Z
a161f824-4376-4c5f-b6df-71d6460fe88a;2211;Soili Palolampi;HYKS;Antiqua;4;2021-03-03T17:40:39.676380Z
3cd4ffa8-7981-4b96-90e7-0bf95380acae;2212;Antto Routavaara;TAYS;Antiqua;4;2021-03-25T14:52:32.676389Z
64f8981c-82d4-450a-a85e-a6c9a5f3c905;2221;Signe Suolahti;HYKS;Antiqua;4;2021-04-11T19:40:20.676482Z
2fafa12b-e71b-48a7-a96d-8584efc7b3b6;2223;Kasper Saalas;OYS;Antiqua;4;2021-04-11T00:25:32.676500Z
0b6b8f88-0c50-44c6-9e71-c13fd4c6ed8a;2225;Niko Vaaskivi;HYKS;Antiqua;4;2021-03-09T02:58:19.676521Z
6881f8c6-b6a6-4c4c-ba1d-a48d608d5c6a;2226;Niklas Visanti;HYKS;Antiqua;4;2021-03-16T05:46:36.676530Z
f4108d29-19a1-4a82-8b14-b2bf4b42b0c1;2228;Marjukka Liro;KYS;Antiqua;4;2021-01-29T02:40:47.676548Z
664145c7-8bac-48f5-b416-9820ef08a23d;2235;Kukka Merikoski;HYKS;Antiqua;4;2021-04-12T05:41:29.676614Z
bb07d509-9629-4f45-8656-582ff1d9b07d;2236;Stella Aura;TYKS;Antiqua;4;2021-02-19T15:31:46.676623Z
8fff2c82-8cfe-4ab5-88b7-41fa961c8386;2237;Aleksis Juva;HYKS;Antiqua;4;2021-02-01T23:06:20.676633Z
d3f8564e-e5ad-48ea-a9fd-4abc5b0ed23e;2239;Tero Tunkelo;TYKS;Antiqua;4;2021-02-26T12:13:54.676653Z
515a73fc-3285-430a-9d19-e5fa2463428e;2241;Eemil Wuorenrinne;TYKS;Antiqua;4;2021-04-01T08:59:13.676676Z
691cf81e-19f2-4516-b91a-2adce2ec180f;2247;Tessa Kaira;TAYS;Antiqua;4;2021-02-21T07:10:41.676736Z
d1d2184a-131b-4e40-b3b7-141135dc898f;2253;Henri Kaila;KYS;Antiqua;4;2021-02-05T07:02:51.676796Z
ec3b674f-6dc3-45ab-ad17-bafa0c48d63c;2254;Aarni Sadeniemi;KYS;Antiqua;4;2021-03-05T11:56:39.676805Z
ce076a1a-fa5b-4314-9a00-c95e684ff269;2265;Hannele Virkkunen;HYKS;Antiqua;4;2021-03-29T07:49:05.676911Z
42ad4238-7f38-4974-a040-fb0b404c2aa1;2267;Jesper Sauli;KYS;Antiqua;4;2021-01-08T14:30:30.676929Z
4fd89b69-320a-47ed-9487-6be80c339a69;2268;Kasperi Airila;HYKS;Antiqua;4;2021-03-15T05:11:06.676939Z
ffef017e-c3fc-44e5-b4bd-ebac8bcb4373;2270;Helga Kilpi;KYS;Antiqua;4;2021-02-04T01:20:29.676957Z
ccc26f27-ee3c-4b43-89ee-d9a7a1efe3ff;2277;Kaino Tunkelo;KYS;Antiqua;4;2021-03-14T22:19:54.677031Z
e1d44365-79d4-4c65-bfe2-84bb30886e7e;2280;Sirja Kaira;TAYS;Antiqua;4;2021-04-04T00:31:01.677060Z
135ccb88-7376-46c4-9a4f-bd6fb5309976;2284;Sulo Linko;HYKS;Antiqua;4;2021-02-27T17:17:48.677099Z
10d9713e-9c8a-4bad-ad22-a73645d9dced;2286;Joonas Suviranta;TAYS;Antiqua;4;2021-01-03T00:20:41.677118Z
b9a51eb3-f531-4766-adeb-0ed2b4bd5120;2287;Elsa Arni;TAYS;Antiqua;4;2021-03-01T12:25:38.677128Z
f2665b68-037a-45bf-8dcd-0b348bfa26b2;2290;Konsta Soini;OYS;Antiqua;4;2021-01-16T01:21:52.677158Z
7b66f862-d99e-4ad8-8552-1ddc3eb0c8c3;2291;Milka Laitakari;HYKS;Antiqua;4;2021-01-20T10:39:47.677168Z
e6c8c4c7-38d7-42a9-b9f5-67056f8229a3;2292;Hemminki Tuuliluoto;TYKS;Antiqua;4;2021-01-10T17:59:50.677177Z
ae725d4f-1d04-4ff2-bddd-16bd5eaec1af;2296;Liisa Apajalahti;TAYS;Antiqua;4;2021-01-19T18:22:06.677216Z
34b4eb07-f83b-4158-9482-89d475be99d8;2300;Sanni Lehto;TAYS;Antiqua;4;2021-03-23T13:10:00.677256Z
b729b38d-2c22-4024-8692-53c982b0b0e6;2304;Nuutti Miesmaa;TAYS;Antiqua;4;2021-01-13T08:44:32.677295Z
0170e116-45de-468b-9ca8-2f862edbd1f9;2305;Aila Karisto;HYKS;Antiqua;4;2021-03-23T23:54:42.677309Z
84e71ef2-4e64-4a87-b214-6b095304d7ea;2306;Jenna Voionmaa;HYKS;Antiqua;4;2021-02-16T13:27:27.677319Z
85cb4206-be03-4e2a-a22a-f18d02cc0cb4;2307;Jarmo Päivänsalo;KYS;Antiqua;4;2021-01-09T21:53:46.677329Z
e4c176f9-33de-4999-82c2-bc5e78b11d0e;2309;Iivari Simojoki;TYKS;Antiqua;4;2021-02-17T17:24:36.677348Z
cccc73a9-b5c6-4bf5-9baf-e00ee9cac7f7;2310;Iines Siloma;KYS;Antiqua;4;2021-03-06T06:19:45.677359Z
83f1abde-45cf-46eb-af65-137e9fc265f4;2316;Kaisla Koskikallio;HYKS;Antiqua;4;2021-04-09T23:34:50.677417Z
a71cc1d6-78a8-4e42-817b-92b3d9b5aedb;2319;Veijo Ritavuori;KYS;Antiqua;4;2021-02-14T07:44:36.677444Z
ec7a5eea-7d0f-47e3-84ca-2fdd002a7a92;2320;Daniel Sillanpää;HYKS;Antiqua;4;2021-02-15T03:55:34.677454Z
79107e79-2987-45b8-9384-e0467c80eb1a;2323;Tarmo Niitemaa;HYKS;Antiqua;4;2021-04-04T07:07:31.677483Z
dc801af9-af58-4703-a1d4-2c91997c95e4;2331;Ahti Listo;TAYS;Antiqua;4;2021-01-28T01:07:19.677559Z
a885b5fd-3334-466c-84b5-1c91ea33fede;2332;Joakim Näre;KYS;Antiqua;4;2021-02-10T15:05:48.677569Z
333bdcef-00f5-4e3f-909c-d29fcf0298a1;2333;Ilmi Päivänsalo;KYS;Antiqua;4;2021-01-07T02:05:49.677578Z
816437b1-6956-41f5-8c7b-a9bab57fb767;2339;Tuure Korpijaakko;TYKS;Antiqua;4;2021-03-10T00:52:12.677640Z
f53a2e43-19bf-4c01-b770-5f18850a2430;2341;Marianna Koskelo;HYKS;Antiqua;4;2021-02-14T02:31:13.677659Z
1c9cbf08-2ea8-495c-bf30-9cc48260e9a1;2342;Saimi Soini;HYKS;Antiqua;4;2021-02-28T09:10:39.677668Z
5eb0e6e4-104c-4c23-92fa-7df9d19f96aa;2343;Päivö Alaja;TYKS;Antiqua;4;2021-03-21T02:54:21.677678Z
c3b09d20-7f1a-4d47-9d2a-73f3952f0960;2344;Aleksandra Harmaja;KYS;Antiqua;4;2021-03-02T17:42:22.677688Z
ba04b4eb-39e5-423c-bda5-509aa841dd09;2347;Unna Hainari;OYS;Antiqua;4;2021-01-16T11:37:40.677721Z
d39e5c14-efbc-4a71-afd7-1845c31ca046;2366;Jalo Asanti;TAYS;Antiqua;4;2021-03-21T23:21:39.677905Z
442e2e51-2e48-4c6e-8f51-47f6ce1da6a4;2369;Saima Halsti;HYKS;Antiqua;4;2021-01-12T17:51:45.677937Z
96b71e92-d833-4838-bc96-13d4ca8dd7de;2373;Juha Kuusi;HYKS;Antiqua;4;2021-01-24T21:36:19.677976Z
f5e10a30-a1f6-4171-9442-9c9ed87506b9;2374;Ilppo Sadeniemi;HYKS;Antiqua;4;2021-01-21T08:50:03.677986Z
2a0c25cf-54c9-4010-a344-a5cfb8ddb553;2376;Asko Sirpo;OYS;Antiqua;4;2021-02-23T11:34:29.678004Z
2ab24c2a-fe4f-4e7d-bf91-bcf95f00b6cd;2379;Ulla Svento;OYS;Antiqua;4;2021-03-04T01:20:40.678033Z
0edf6fe2-be28-4d28-9846-a054ca42a4c5;2381;Matias Saarnio;HYKS;Antiqua;4;2021-02-11T16:35:38.678052Z
48569417-94d6-4ccf-9594-d58532a087b8;2385;Veeti Ruutu;HYKS;Antiqua;4;2021-02-28T01:54:01.678090Z
6eac9e1a-925d-4f51-aee7-fd1d5b4b49b5;2390;Riikka Kannisto;OYS;Antiqua;4;2021-03-03T17:22:06.678137Z
